account_id,customer_name,balance,risk_score,creation_date
acc_4600,Customer_4600,3678.71,0.0205,2023-01-01
acc_4601,Customer_4601,79534.21,0.4772,2023-01-01
acc_4602,Customer_4602,68732.76,0.9681,2023-01-01
acc_4603,Customer_4603,72118.44,0.2207,2023-01-01
acc_4604,Customer_4604,71254.15,0.3711,2023-01-01
acc_4605,Customer_4605,41638.05,0.3023,2023-01-01
acc_4606,Customer_4606,36679.56,0.3742,2023-01-01
acc_4607,Customer_4607,73316.95,0.0738,2023-01-01
acc_4608,Customer_4608,84824.96,0.6044,2023-01-01
acc_4609,Customer_4609,23087.65,0.6837,2023-01-01
acc_4610,Customer_4610,4590.68,0.1056,2023-01-01
acc_4611,Customer_4611,71219.92,0.8032,2023-01-01
acc_4612,Customer_4612,37662.73,0.2136,2023-01-01
acc_4613,Customer_4613,98121.6,0.4908,2023-01-01
acc_4614,Customer_4614,72930.78,0.188,2023-01-01
acc_4615,Customer_4615,18341.25,0.3778,2023-01-01
acc_4616,Customer_4616,5607.0,0.6305,2023-01-01
acc_4617,Customer_4617,82944.52,0.0959,2023-01-01
acc_4618,Customer_4618,72832.56,0.5645,2023-01-01
acc_4619,Customer_4619,81271.95,0.6946,2023-01-01
acc_4620,Customer_4620,76882.93,0.0197,2023-01-01
acc_4621,Customer_4621,18638.69,0.879,2023-01-01
acc_4622,Customer_4622,76699.89,0.268,2023-01-01
acc_4623,Customer_4623,73630.55,0.3521,2023-01-01
acc_4624,Customer_4624,85602.51,0.5125,2023-01-01
acc_4625,Customer_4625,7262.6,0.7264,2023-01-01
acc_4626,Customer_4626,51946.81,0.426,2023-01-01
acc_4627,Customer_4627,37182.36,0.52,2023-01-01
acc_4628,Customer_4628,5888.74,0.4427,2023-01-01
acc_4629,Customer_4629,75852.93,0.47,2023-01-01
acc_4630,Customer_4630,51333.83,0.3042,2023-01-01
acc_4631,Customer_4631,87257.27,0.2979,2023-01-01
acc_4632,Customer_4632,17769.26,0.1277,2023-01-01
acc_4633,Customer_4633,72534.9,0.7451,2023-01-01
acc_4634,Customer_4634,77991.86,0.9955,2023-01-01
acc_4635,Customer_4635,29692.82,0.3266,2023-01-01
acc_4636,Customer_4636,39412.34,0.4229,2023-01-01
acc_4637,Customer_4637,3752.61,0.4318,2023-01-01
acc_4638,Customer_4638,62014.4,0.9109,2023-01-01
acc_4639,Customer_4639,53210.53,0.4746,2023-01-01
acc_4640,Customer_4640,99192.49,0.7359,2023-01-01
acc_4641,Customer_4641,89985.69,0.5187,2023-01-01
acc_4642,Customer_4642,87459.99,0.143,2023-01-01
acc_4643,Customer_4643,81702.54,0.1808,2023-01-01
acc_4644,Customer_4644,79362.44,0.6945,2023-01-01
acc_4645,Customer_4645,31742.63,0.4982,2023-01-01
acc_4646,Customer_4646,54563.42,0.9482,2023-01-01
acc_4647,Customer_4647,50183.7,0.6968,2023-01-01
acc_4648,Customer_4648,19381.81,0.207,2023-01-01
acc_4649,Customer_4649,20945.76,0.8528,2023-01-01
acc_4650,Customer_4650,93729.07,0.0022,2023-01-01
acc_4651,Customer_4651,9533.21,0.4317,2023-01-01
acc_4652,Customer_4652,58642.24,0.5144,2023-01-01
acc_4653,Customer_4653,68531.95,0.9705,2023-01-01
acc_4654,Customer_4654,2217.9,0.7727,2023-01-01
acc_4655,Customer_4655,76537.37,0.7048,2023-01-01
acc_4656,Customer_4656,26213.46,0.1077,2023-01-01
acc_4657,Customer_4657,70953.22,0.0075,2023-01-01
acc_4658,Customer_4658,76248.61,0.8695,2023-01-01
acc_4659,Customer_4659,17056.34,0.2303,2023-01-01
acc_4660,Customer_4660,31700.37,0.3812,2023-01-01
acc_4661,Customer_4661,97409.63,0.7766,2023-01-01
acc_4662,Customer_4662,32012.85,0.2467,2023-01-01
acc_4663,Customer_4663,28512.57,0.3716,2023-01-01
acc_4664,Customer_4664,2908.22,0.8101,2023-01-01
acc_4665,Customer_4665,39328.16,0.2216,2023-01-01
acc_4666,Customer_4666,33979.27,0.1209,2023-01-01
acc_4667,Customer_4667,36628.39,0.3618,2023-01-01
acc_4668,Customer_4668,91510.24,0.5859,2023-01-01
acc_4669,Customer_4669,40542.77,0.2451,2023-01-01
acc_4670,Customer_4670,50015.24,0.0427,2023-01-01
acc_4671,Customer_4671,65670.74,0.3414,2023-01-01
acc_4672,Customer_4672,88139.66,0.9066,2023-01-01
acc_4673,Customer_4673,6215.09,0.372,2023-01-01
acc_4674,Customer_4674,10091.78,0.722,2023-01-01
acc_4675,Customer_4675,84317.37,0.7509,2023-01-01
acc_4676,Customer_4676,70883.45,0.2914,2023-01-01
acc_4677,Customer_4677,75563.24,0.2089,2023-01-01
acc_4678,Customer_4678,37506.27,0.9693,2023-01-01
acc_4679,Customer_4679,87285.39,0.8057,2023-01-01
acc_4680,Customer_4680,10055.78,0.4236,2023-01-01
acc_4681,Customer_4681,66588.42,0.8227,2023-01-01
acc_4682,Customer_4682,14682.65,0.7862,2023-01-01
acc_4683,Customer_4683,96335.49,0.635,2023-01-01
acc_4684,Customer_4684,1996.89,0.7731,2023-01-01
acc_4685,Customer_4685,26706.15,0.0754,2023-01-01
acc_4686,Customer_4686,13842.2,0.2693,2023-01-01
acc_4687,Customer_4687,16330.17,0.037,2023-01-01
acc_4688,Customer_4688,38104.31,0.0687,2023-01-01
acc_4689,Customer_4689,38376.06,0.7723,2023-01-01
acc_4690,Customer_4690,2244.53,0.7437,2023-01-01
acc_4691,Customer_4691,26410.09,0.869,2023-01-01
acc_4692,Customer_4692,57206.39,0.5718,2023-01-01
acc_4693,Customer_4693,90972.2,0.1002,2023-01-01
acc_4694,Customer_4694,43374.82,0.208,2023-01-01
acc_4695,Customer_4695,38269.87,0.0343,2023-01-01
acc_4696,Customer_4696,84734.54,0.0052,2023-01-01
acc_4697,Customer_4697,73931.35,0.5043,2023-01-01
acc_4698,Customer_4698,62258.85,0.0099,2023-01-01
acc_4699,Customer_4699,1005.23,0.2865,2023-01-01
acc_4700,Customer_4700,84093.84,0.9401,2023-01-01
acc_4701,Customer_4701,30935.04,0.9423,2023-01-01
acc_4702,Customer_4702,68432.26,0.4256,2023-01-01
acc_4703,Customer_4703,76899.24,0.3036,2023-01-01
acc_4704,Customer_4704,36803.39,0.8373,2023-01-01
acc_4705,Customer_4705,98240.21,0.6715,2023-01-01
acc_4706,Customer_4706,36003.07,0.0122,2023-01-01
acc_4707,Customer_4707,2894.75,0.605,2023-01-01
acc_4708,Customer_4708,26919.26,0.2827,2023-01-01
acc_4709,Customer_4709,84356.92,0.6553,2023-01-01
acc_4710,Customer_4710,44591.76,0.3991,2023-01-01
acc_4711,Customer_4711,30126.73,0.8798,2023-01-01
acc_4712,Customer_4712,2310.87,0.8005,2023-01-01
acc_4713,Customer_4713,36728.87,0.1807,2023-01-01
acc_4714,Customer_4714,33555.91,0.3554,2023-01-01
acc_4715,Customer_4715,54955.06,0.4333,2023-01-01
acc_4716,Customer_4716,75850.9,0.7771,2023-01-01
acc_4717,Customer_4717,92659.64,0.7742,2023-01-01
acc_4718,Customer_4718,29607.31,0.1905,2023-01-01
acc_4719,Customer_4719,56306.98,0.1732,2023-01-01
acc_4720,Customer_4720,41881.86,0.017,2023-01-01
acc_4721,Customer_4721,64683.88,0.4728,2023-01-01
acc_4722,Customer_4722,24445.09,0.2388,2023-01-01
acc_4723,Customer_4723,47249.58,0.6042,2023-01-01
acc_4724,Customer_4724,13303.77,0.4066,2023-01-01
acc_4725,Customer_4725,92411.4,0.5218,2023-01-01
acc_4726,Customer_4726,53774.72,0.2543,2023-01-01
acc_4727,Customer_4727,50634.18,0.1612,2023-01-01
acc_4728,Customer_4728,32904.27,0.7261,2023-01-01
acc_4729,Customer_4729,44080.21,0.647,2023-01-01
acc_4730,Customer_4730,89110.16,0.9908,2023-01-01
acc_4731,Customer_4731,36941.36,0.8288,2023-01-01
acc_4732,Customer_4732,31798.17,0.7281,2023-01-01
acc_4733,Customer_4733,99787.04,0.1679,2023-01-01
acc_4734,Customer_4734,70210.25,0.4191,2023-01-01
acc_4735,Customer_4735,42759.96,0.4258,2023-01-01
acc_4736,Customer_4736,18572.56,0.0765,2023-01-01
acc_4737,Customer_4737,32560.47,0.4195,2023-01-01
acc_4738,Customer_4738,14758.55,0.2265,2023-01-01
acc_4739,Customer_4739,50600.71,0.2007,2023-01-01
acc_4740,Customer_4740,88688.7,0.188,2023-01-01
acc_4741,Customer_4741,439.87,0.7037,2023-01-01
acc_4742,Customer_4742,41961.79,0.3915,2023-01-01
acc_4743,Customer_4743,51042.97,0.4346,2023-01-01
acc_4744,Customer_4744,45187.93,0.326,2023-01-01
acc_4745,Customer_4745,89786.82,0.1639,2023-01-01
acc_4746,Customer_4746,57293.99,0.7384,2023-01-01
acc_4747,Customer_4747,81848.35,0.7689,2023-01-01
acc_4748,Customer_4748,7582.29,0.181,2023-01-01
acc_4749,Customer_4749,47357.7,0.1738,2023-01-01
acc_4750,Customer_4750,87724.47,0.7354,2023-01-01
acc_4751,Customer_4751,38938.02,0.8499,2023-01-01
acc_4752,Customer_4752,15446.33,0.6359,2023-01-01
acc_4753,Customer_4753,4953.9,0.2023,2023-01-01
acc_4754,Customer_4754,7120.25,0.2946,2023-01-01
acc_4755,Customer_4755,46825.65,0.5089,2023-01-01
acc_4756,Customer_4756,44078.36,0.2049,2023-01-01
acc_4757,Customer_4757,40386.93,0.3755,2023-01-01
acc_4758,Customer_4758,12801.48,0.517,2023-01-01
acc_4759,Customer_4759,38001.84,0.186,2023-01-01
acc_4760,Customer_4760,48900.62,0.3893,2023-01-01
acc_4761,Customer_4761,25108.79,0.4092,2023-01-01
acc_4762,Customer_4762,53953.98,0.481,2023-01-01
acc_4763,Customer_4763,17762.56,0.8637,2023-01-01
acc_4764,Customer_4764,50787.61,0.673,2023-01-01
acc_4765,Customer_4765,43825.34,0.4243,2023-01-01
acc_4766,Customer_4766,30345.52,0.1388,2023-01-01
acc_4767,Customer_4767,53601.36,0.9972,2023-01-01
acc_4768,Customer_4768,3185.7,0.7615,2023-01-01
acc_4769,Customer_4769,51711.95,0.5902,2023-01-01
acc_4770,Customer_4770,51164.1,0.2326,2023-01-01
acc_4771,Customer_4771,71815.69,0.4676,2023-01-01
acc_4772,Customer_4772,54707.64,0.5926,2023-01-01
acc_4773,Customer_4773,56861.06,0.0437,2023-01-01
acc_4774,Customer_4774,77695.74,0.7177,2023-01-01
acc_4775,Customer_4775,15919.46,0.22,2023-01-01
acc_4776,Customer_4776,67911.92,0.4301,2023-01-01
acc_4777,Customer_4777,99306.22,0.0364,2023-01-01
acc_4778,Customer_4778,61279.51,0.7898,2023-01-01
acc_4779,Customer_4779,30997.09,0.9499,2023-01-01
acc_4780,Customer_4780,24573.89,0.3189,2023-01-01
acc_4781,Customer_4781,40345.44,0.0731,2023-01-01
acc_4782,Customer_4782,64696.84,0.6979,2023-01-01
acc_4783,Customer_4783,78274.22,0.0897,2023-01-01
acc_4784,Customer_4784,32582.98,0.5904,2023-01-01
acc_4785,Customer_4785,53384.22,0.6527,2023-01-01
acc_4786,Customer_4786,46886.5,0.8684,2023-01-01
acc_4787,Customer_4787,92237.11,0.7775,2023-01-01
acc_4788,Customer_4788,4971.6,0.1391,2023-01-01
acc_4789,Customer_4789,17755.2,0.8923,2023-01-01
acc_4790,Customer_4790,401.63,0.3958,2023-01-01
acc_4791,Customer_4791,96318.9,0.9377,2023-01-01
acc_4792,Customer_4792,81865.89,0.5319,2023-01-01
acc_4793,Customer_4793,34680.35,0.7339,2023-01-01
acc_4794,Customer_4794,60663.47,0.6899,2023-01-01
acc_4795,Customer_4795,56561.93,0.5019,2023-01-01
acc_4796,Customer_4796,38122.44,0.8654,2023-01-01
acc_4797,Customer_4797,6153.02,0.6191,2023-01-01
acc_4798,Customer_4798,62836.85,0.5843,2023-01-01
acc_4799,Customer_4799,18222.58,0.4258,2023-01-01
acc_4800,Customer_4800,48041.11,0.656,2023-01-01
acc_4801,Customer_4801,49404.85,0.0909,2023-01-01
acc_4802,Customer_4802,2604.79,0.5811,2023-01-01
acc_4803,Customer_4803,74983.92,0.1606,2023-01-01
acc_4804,Customer_4804,33270.24,0.776,2023-01-01
acc_4805,Customer_4805,46456.86,0.1284,2023-01-01
acc_4806,Customer_4806,78178.26,0.4146,2023-01-01
acc_4807,Customer_4807,14818.88,0.7773,2023-01-01
acc_4808,Customer_4808,97793.55,0.3191,2023-01-01
acc_4809,Customer_4809,73390.44,0.661,2023-01-01
acc_4810,Customer_4810,50162.19,0.6811,2023-01-01
acc_4811,Customer_4811,47725.73,0.5492,2023-01-01
acc_4812,Customer_4812,14236.02,0.9989,2023-01-01
acc_4813,Customer_4813,15376.37,0.4053,2023-01-01
acc_4814,Customer_4814,11617.39,0.3512,2023-01-01
acc_4815,Customer_4815,22301.73,0.373,2023-01-01
acc_4816,Customer_4816,10452.32,0.7037,2023-01-01
acc_4817,Customer_4817,36740.36,0.952,2023-01-01
acc_4818,Customer_4818,97954.77,0.045,2023-01-01
acc_4819,Customer_4819,79304.19,0.9083,2023-01-01
acc_4820,Customer_4820,84675.37,0.273,2023-01-01
acc_4821,Customer_4821,59565.78,0.9015,2023-01-01
acc_4822,Customer_4822,89165.78,0.8618,2023-01-01
acc_4823,Customer_4823,88141.15,0.7265,2023-01-01
acc_4824,Customer_4824,93374.25,0.9225,2023-01-01
acc_4825,Customer_4825,86122.22,0.347,2023-01-01
acc_4826,Customer_4826,11563.47,0.1159,2023-01-01
acc_4827,Customer_4827,65288.21,0.0723,2023-01-01
acc_4828,Customer_4828,79986.37,0.9714,2023-01-01
acc_4829,Customer_4829,68554.48,0.91,2023-01-01
acc_4830,Customer_4830,79364.11,0.8352,2023-01-01
acc_4831,Customer_4831,15317.54,0.2292,2023-01-01
acc_4832,Customer_4832,17618.37,0.5165,2023-01-01
acc_4833,Customer_4833,30429.97,0.508,2023-01-01
acc_4834,Customer_4834,3255.68,0.4047,2023-01-01
acc_4835,Customer_4835,42845.86,0.9237,2023-01-01
acc_4836,Customer_4836,79376.44,0.2296,2023-01-01
acc_4837,Customer_4837,34932.26,0.9218,2023-01-01
acc_4838,Customer_4838,23611.17,0.4938,2023-01-01
acc_4839,Customer_4839,33439.78,0.5569,2023-01-01
acc_4840,Customer_4840,28441.9,0.2889,2023-01-01
acc_4841,Customer_4841,2126.53,0.0862,2023-01-01
acc_4842,Customer_4842,26679.14,0.8824,2023-01-01
acc_4843,Customer_4843,28833.27,0.5993,2023-01-01
acc_4844,Customer_4844,67431.03,0.9653,2023-01-01
acc_4845,Customer_4845,63223.23,0.4017,2023-01-01
acc_4846,Customer_4846,43336.09,0.5943,2023-01-01
acc_4847,Customer_4847,6021.85,0.4441,2023-01-01
acc_4848,Customer_4848,18416.16,0.2496,2023-01-01
acc_4849,Customer_4849,26348.31,0.8038,2023-01-01
acc_4850,Customer_4850,67904.44,0.6309,2023-01-01
acc_4851,Customer_4851,93369.96,0.2529,2023-01-01
acc_4852,Customer_4852,83709.47,0.4717,2023-01-01
acc_4853,Customer_4853,95608.4,0.6641,2023-01-01
acc_4854,Customer_4854,61869.8,0.7615,2023-01-01
acc_4855,Customer_4855,33894.84,0.8785,2023-01-01
acc_4856,Customer_4856,86204.55,0.7852,2023-01-01
acc_4857,Customer_4857,70364.28,0.0163,2023-01-01
acc_4858,Customer_4858,1882.74,0.8337,2023-01-01
acc_4859,Customer_4859,23027.67,0.6186,2023-01-01
acc_4860,Customer_4860,14701.32,0.1782,2023-01-01
acc_4861,Customer_4861,48680.06,0.3422,2023-01-01
acc_4862,Customer_4862,60704.12,0.3554,2023-01-01
acc_4863,Customer_4863,47494.62,0.3036,2023-01-01
acc_4864,Customer_4864,72582.92,0.0344,2023-01-01
acc_4865,Customer_4865,2620.57,0.5003,2023-01-01
acc_4866,Customer_4866,21826.52,0.6566,2023-01-01
acc_4867,Customer_4867,51190.07,0.1314,2023-01-01
acc_4868,Customer_4868,41301.3,0.8152,2023-01-01
acc_4869,Customer_4869,39556.46,0.6567,2023-01-01
acc_4870,Customer_4870,15371.18,0.1893,2023-01-01
acc_4871,Customer_4871,60061.22,0.1946,2023-01-01
acc_4872,Customer_4872,62247.72,0.8444,2023-01-01
acc_4873,Customer_4873,53651.82,0.0145,2023-01-01
acc_4874,Customer_4874,75993.18,0.2742,2023-01-01
acc_4875,Customer_4875,40916.65,0.2879,2023-01-01
acc_4876,Customer_4876,16067.27,0.6469,2023-01-01
acc_4877,Customer_4877,73514.16,0.0427,2023-01-01
acc_4878,Customer_4878,37487.85,0.7379,2023-01-01
acc_4879,Customer_4879,83754.0,0.9752,2023-01-01
acc_4880,Customer_4880,1314.98,0.1117,2023-01-01
acc_4881,Customer_4881,3525.5,0.058,2023-01-01
acc_4882,Customer_4882,95196.97,0.2231,2023-01-01
acc_4883,Customer_4883,8464.75,0.27,2023-01-01
acc_4884,Customer_4884,61979.63,0.9119,2023-01-01
acc_4885,Customer_4885,88396.66,0.8903,2023-01-01
acc_4886,Customer_4886,76740.61,0.7907,2023-01-01
acc_4887,Customer_4887,21331.31,0.4768,2023-01-01
acc_4888,Customer_4888,14255.37,0.3352,2023-01-01
acc_4889,Customer_4889,43719.09,0.6862,2023-01-01
acc_4890,Customer_4890,64248.87,0.4559,2023-01-01
acc_4891,Customer_4891,32521.61,0.7159,2023-01-01
acc_4892,Customer_4892,68956.41,0.5093,2023-01-01
acc_4893,Customer_4893,1399.09,0.9014,2023-01-01
acc_4894,Customer_4894,58608.69,0.1896,2023-01-01
acc_4895,Customer_4895,38498.69,0.1293,2023-01-01
acc_4896,Customer_4896,3795.56,0.7708,2023-01-01
acc_4897,Customer_4897,40636.41,0.4626,2023-01-01
acc_4898,Customer_4898,68092.6,0.4102,2023-01-01
acc_4899,Customer_4899,44415.39,0.3871,2023-01-01
acc_4900,Customer_4900,40779.85,0.7229,2023-01-01
acc_4901,Customer_4901,2112.52,0.2206,2023-01-01
acc_4902,Customer_4902,64552.35,0.6497,2023-01-01
acc_4903,Customer_4903,87404.27,0.0724,2023-01-01
acc_4904,Customer_4904,7030.24,0.07,2023-01-01
acc_4905,Customer_4905,94387.76,0.0788,2023-01-01
acc_4906,Customer_4906,18519.95,0.1445,2023-01-01
acc_4907,Customer_4907,24123.56,0.6724,2023-01-01
acc_4908,Customer_4908,32480.43,0.6842,2023-01-01
acc_4909,Customer_4909,71215.64,0.9341,2023-01-01
acc_4910,Customer_4910,25432.25,0.6288,2023-01-01
acc_4911,Customer_4911,50435.35,0.1121,2023-01-01
acc_4912,Customer_4912,12558.54,0.2474,2023-01-01
acc_4913,Customer_4913,31054.74,0.1836,2023-01-01
acc_4914,Customer_4914,47360.75,0.2108,2023-01-01
acc_4915,Customer_4915,49633.06,0.6662,2023-01-01
acc_4916,Customer_4916,80762.35,0.3814,2023-01-01
acc_4917,Customer_4917,415.55,0.976,2023-01-01
acc_4918,Customer_4918,36585.43,0.9457,2023-01-01
acc_4919,Customer_4919,28114.36,0.819,2023-01-01
acc_4920,Customer_4920,10197.84,0.0187,2023-01-01
acc_4921,Customer_4921,18289.39,0.5724,2023-01-01
acc_4922,Customer_4922,17288.54,0.3579,2023-01-01
acc_4923,Customer_4923,28244.48,0.0388,2023-01-01
acc_4924,Customer_4924,83840.39,0.7297,2023-01-01
acc_4925,Customer_4925,91031.87,0.4551,2023-01-01
acc_4926,Customer_4926,50815.41,0.0568,2023-01-01
acc_4927,Customer_4927,8719.75,0.5412,2023-01-01
acc_4928,Customer_4928,22130.83,0.1326,2023-01-01
acc_4929,Customer_4929,58801.6,0.0259,2023-01-01
acc_4930,Customer_4930,65881.74,0.171,2023-01-01
acc_4931,Customer_4931,11847.07,0.3726,2023-01-01
acc_4932,Customer_4932,84337.61,0.8048,2023-01-01
acc_4933,Customer_4933,63380.48,0.5522,2023-01-01
acc_4934,Customer_4934,33630.3,0.2332,2023-01-01
acc_4935,Customer_4935,4242.2,0.8754,2023-01-01
acc_4936,Customer_4936,82459.1,0.7413,2023-01-01
acc_4937,Customer_4937,29861.07,0.4727,2023-01-01
acc_4938,Customer_4938,76552.67,0.8811,2023-01-01
acc_4939,Customer_4939,95466.14,0.3599,2023-01-01
acc_4940,Customer_4940,41018.87,0.7585,2023-01-01
acc_4941,Customer_4941,17633.1,0.2027,2023-01-01
acc_4942,Customer_4942,21833.77,0.9123,2023-01-01
acc_4943,Customer_4943,85295.23,0.8198,2023-01-01
acc_4944,Customer_4944,10051.2,0.8864,2023-01-01
acc_4945,Customer_4945,95193.46,0.0228,2023-01-01
acc_4946,Customer_4946,99789.48,0.1989,2023-01-01
acc_4947,Customer_4947,25369.43,0.3111,2023-01-01
acc_4948,Customer_4948,47447.04,0.7379,2023-01-01
acc_4949,Customer_4949,28356.87,0.8169,2023-01-01
acc_4950,Customer_4950,39034.28,0.011,2023-01-01
acc_4951,Customer_4951,76527.06,0.4909,2023-01-01
acc_4952,Customer_4952,76689.68,0.0401,2023-01-01
acc_4953,Customer_4953,39643.9,0.5771,2023-01-01
acc_4954,Customer_4954,91630.83,0.5047,2023-01-01
acc_4955,Customer_4955,93360.33,0.5722,2023-01-01
acc_4956,Customer_4956,46320.54,0.3168,2023-01-01
acc_4957,Customer_4957,75478.49,0.7725,2023-01-01
acc_4958,Customer_4958,2158.22,0.3316,2023-01-01
acc_4959,Customer_4959,31342.57,0.2274,2023-01-01
acc_4960,Customer_4960,55014.32,0.338,2023-01-01
acc_4961,Customer_4961,15767.7,0.7502,2023-01-01
acc_4962,Customer_4962,15269.91,0.3351,2023-01-01
acc_4963,Customer_4963,89269.52,0.7767,2023-01-01
acc_4964,Customer_4964,35171.18,0.4277,2023-01-01
acc_4965,Customer_4965,36679.97,0.6997,2023-01-01
acc_4966,Customer_4966,97917.81,0.7727,2023-01-01
acc_4967,Customer_4967,256.79,0.0392,2023-01-01
acc_4968,Customer_4968,37794.82,0.9455,2023-01-01
acc_4969,Customer_4969,58107.54,0.3832,2023-01-01
acc_4970,Customer_4970,83787.73,0.5151,2023-01-01
acc_4971,Customer_4971,74696.21,0.5504,2023-01-01
acc_4972,Customer_4972,24165.62,0.6905,2023-01-01
acc_4973,Customer_4973,20443.47,0.1186,2023-01-01
acc_4974,Customer_4974,61339.08,0.0112,2023-01-01
acc_4975,Customer_4975,46479.35,0.2644,2023-01-01
acc_4976,Customer_4976,39683.17,0.4098,2023-01-01
acc_4977,Customer_4977,42805.6,0.0924,2023-01-01
acc_4978,Customer_4978,53051.45,0.2645,2023-01-01
acc_4979,Customer_4979,91285.63,0.0932,2023-01-01
acc_4980,Customer_4980,84967.16,0.6184,2023-01-01
acc_4981,Customer_4981,34993.36,0.5371,2023-01-01
acc_4982,Customer_4982,54307.23,0.5605,2023-01-01
acc_4983,Customer_4983,88395.78,0.5629,2023-01-01
acc_4984,Customer_4984,6805.32,0.7351,2023-01-01
acc_4985,Customer_4985,8473.67,0.7824,2023-01-01
acc_4986,Customer_4986,49684.62,0.1669,2023-01-01
acc_4987,Customer_4987,31592.49,0.6746,2023-01-01
acc_4988,Customer_4988,83678.44,0.6235,2023-01-01
acc_4989,Customer_4989,77105.79,0.1907,2023-01-01
acc_4990,Customer_4990,59271.34,0.1518,2023-01-01
acc_4991,Customer_4991,91618.49,0.9778,2023-01-01
acc_4992,Customer_4992,591.12,0.6864,2023-01-01
acc_4993,Customer_4993,8232.59,0.1791,2023-01-01
acc_4994,Customer_4994,70167.57,0.2618,2023-01-01
acc_4995,Customer_4995,4703.59,0.8279,2023-01-01
acc_4996,Customer_4996,12648.78,0.1296,2023-01-01
acc_4997,Customer_4997,88470.93,0.9718,2023-01-01
acc_4998,Customer_4998,72515.2,0.3042,2023-01-01
acc_4999,Customer_4999,61934.99,0.5883,2023-01-01
acc_5000,Customer_5000,81361.33,0.6303,2023-01-01
acc_5001,Customer_5001,64938.46,0.0845,2023-01-01
acc_5002,Customer_5002,56380.41,0.7209,2023-01-01
acc_5003,Customer_5003,9815.86,0.147,2023-01-01
acc_5004,Customer_5004,20239.26,0.2454,2023-01-01
acc_5005,Customer_5005,76899.18,0.1062,2023-01-01
acc_5006,Customer_5006,46195.87,0.2062,2023-01-01
acc_5007,Customer_5007,61207.34,0.5603,2023-01-01
acc_5008,Customer_5008,64743.41,0.9971,2023-01-01
acc_5009,Customer_5009,39651.18,0.4188,2023-01-01
acc_5010,Customer_5010,9004.98,0.5275,2023-01-01
acc_5011,Customer_5011,6687.28,0.3907,2023-01-01
acc_5012,Customer_5012,87007.79,0.9558,2023-01-01
acc_5013,Customer_5013,62539.39,0.6759,2023-01-01
acc_5014,Customer_5014,74946.34,0.023,2023-01-01
acc_5015,Customer_5015,88502.88,0.7254,2023-01-01
acc_5016,Customer_5016,88417.74,0.5534,2023-01-01
acc_5017,Customer_5017,58381.02,0.7691,2023-01-01
acc_5018,Customer_5018,9425.66,0.6744,2023-01-01
acc_5019,Customer_5019,56444.88,0.5802,2023-01-01
acc_5020,Customer_5020,33007.59,0.3758,2023-01-01
acc_5021,Customer_5021,91790.6,0.5676,2023-01-01
acc_5022,Customer_5022,30232.21,0.018,2023-01-01
acc_5023,Customer_5023,12492.93,0.0178,2023-01-01
acc_5024,Customer_5024,26631.77,0.5529,2023-01-01
acc_5025,Customer_5025,32138.6,0.5653,2023-01-01
acc_5026,Customer_5026,53931.08,0.2401,2023-01-01
acc_5027,Customer_5027,71000.32,0.4669,2023-01-01
acc_5028,Customer_5028,47084.88,0.492,2023-01-01
acc_5029,Customer_5029,98801.91,0.8224,2023-01-01
acc_5030,Customer_5030,24601.25,0.3419,2023-01-01
acc_5031,Customer_5031,22560.72,0.3324,2023-01-01
acc_5032,Customer_5032,39980.65,0.2006,2023-01-01
acc_5033,Customer_5033,52332.98,0.8457,2023-01-01
acc_5034,Customer_5034,61670.15,0.5848,2023-01-01
acc_5035,Customer_5035,40927.44,0.0279,2023-01-01
acc_5036,Customer_5036,722.68,0.5319,2023-01-01
acc_5037,Customer_5037,66903.12,0.6552,2023-01-01
acc_5038,Customer_5038,56989.0,0.4446,2023-01-01
acc_5039,Customer_5039,82097.09,0.8586,2023-01-01
acc_5040,Customer_5040,77827.69,0.0217,2023-01-01
acc_5041,Customer_5041,57571.39,0.7533,2023-01-01
acc_5042,Customer_5042,29113.72,0.25,2023-01-01
acc_5043,Customer_5043,55455.02,0.803,2023-01-01
acc_5044,Customer_5044,51975.58,0.4361,2023-01-01
acc_5045,Customer_5045,88410.4,0.8316,2023-01-01
acc_5046,Customer_5046,73066.57,0.6986,2023-01-01
acc_5047,Customer_5047,65267.35,0.6164,2023-01-01
acc_5048,Customer_5048,19327.04,0.102,2023-01-01
acc_5049,Customer_5049,23252.54,0.9627,2023-01-01
acc_5050,Customer_5050,15173.92,0.7714,2023-01-01
acc_5051,Customer_5051,24144.66,0.421,2023-01-01
acc_5052,Customer_5052,55989.95,0.4154,2023-01-01
acc_5053,Customer_5053,90164.29,0.9545,2023-01-01
acc_5054,Customer_5054,41537.28,0.4757,2023-01-01
acc_5055,Customer_5055,58918.1,0.43,2023-01-01
acc_5056,Customer_5056,97724.79,0.6307,2023-01-01
acc_5057,Customer_5057,61153.52,0.1765,2023-01-01
acc_5058,Customer_5058,8330.24,0.0496,2023-01-01
acc_5059,Customer_5059,26875.46,0.1905,2023-01-01
acc_5060,Customer_5060,29319.07,0.5932,2023-01-01
acc_5061,Customer_5061,70011.88,0.9234,2023-01-01
acc_5062,Customer_5062,70507.55,0.6305,2023-01-01
acc_5063,Customer_5063,29279.32,0.8551,2023-01-01
acc_5064,Customer_5064,82168.39,0.7671,2023-01-01
acc_5065,Customer_5065,73297.25,0.7327,2023-01-01
acc_5066,Customer_5066,79580.59,0.5635,2023-01-01
